arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
great_tables/_gt_data.py,funcao,remove_column,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,resolve,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,__bool__,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_gt_data.py,funcao,define,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,add_summary_row,4,7,6,11,11,17,27.6515,58.8103,3.1429,184.8325,10.2685,0.0196
great_tables/_gt_data.py,funcao,get_summary_rows,3,6,5,10,9,15,20.2647,47.5489,2.5,118.8722,6.604,0.0158
great_tables/_gt_data.py,funcao,_raise_type_error,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,_validate_px_value,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,_validate_bool_value,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_gt_data.py,funcao,_validate_scalar_value,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_gt_data.py,funcao,_validate_values_value,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_gt_data.py,funcao,_validate_string_value,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_gt_data.py,funcao,_validate_value,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
great_tables/_gt_data.py,funcao,__getattribute__,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
great_tables/_gt_data.py,funcao,__setattr__,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,items,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,values,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,_get_all_options_keys,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,_set_option_value,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_stubhead.py,funcao,tab_stubhead,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_options.py,funcao,tab_options,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
great_tables/_options.py,funcao,opt_footnote_marks,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_options.py,funcao,opt_row_striping,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_options.py,funcao,opt_align_table_header,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_options.py,funcao,opt_vertical_padding,3,5,3,6,8,9,16.3645,27.0,1.8,48.6,2.7,0.009
great_tables/_options.py,funcao,opt_horizontal_padding,3,5,3,6,8,9,16.3645,27.0,1.8,48.6,2.7,0.009
great_tables/_options.py,funcao,opt_all_caps,6,11,7,12,17,19,53.5635,77.6618,3.2727,254.1659,14.1203,0.0259
